order_id,order_date,supplier_id,analyst_id,num_skus,total_cost,sale_amount,margin,margin_pct,status,delivery_date
OC001681,2024-05-15 02:15:06.769271,SUP0045,AN001,15,19777975.89,23481977.23,3704001.34,18.73,Completed,2024-05-31 02:15:06.769271
OC001682,2024-02-16 15:13:05.017367,SUP0014,AN006,2,1493630.25,1698714.79,205084.54,13.73,Completed,2024-02-29 15:13:05.017367
OC001683,2024-03-25 20:58:16.144601,SUP0034,AN001,5,5970860.3,7164584.14,1193723.84,19.99,Pending,2024-04-02 20:58:16.144601
OC001684,2024-08-12 05:20:29.675371,SUP0049,AN007,2,1637738.53,1750479.26,112740.73,6.88,Completed,2024-09-06 05:20:29.675371
OC001685,2024-10-15 07:30:23.803105,SUP0049,AN002,3,6492233.19,7257887.41,765654.22,11.79,Completed,2024-11-02 07:30:23.803105
OC001686,2024-09-28 19:53:07.049054,SUP0033,AN006,2,6075274.2,7421652.3,1346378.1,22.16,Completed,2024-10-18 19:53:07.049054
OC001687,2024-12-13 01:19:21.234533,SUP0025,AN002,5,6012225.71,6889519.91,877294.2,14.59,Completed,2025-01-10 01:19:21.234533
OC001688,2024-12-18 06:58:26.280867,SUP0019,AN002,8,7525076.58,8109176.2,584099.62,7.76,Pending,2024-12-26 06:58:26.280867
OC001689,2024-10-21 14:06:05.053972,SUP0001,AN005,5,8101604.19,9376236.99,1274632.8,15.73,Completed,2024-10-28 14:06:05.053972
OC001690,2024-04-12 00:10:14.080732,SUP0023,AN007,5,5062418.41,5596426.92,534008.51,10.55,Pending,2024-04-23 00:10:14.080732
OC001691,2024-02-14 16:13:47.204853,SUP0029,AN002,5,9744329.1,11908065.73,2163736.63,22.21,Completed,2024-02-19 16:13:47.204853
OC001692,2024-11-29 03:36:37.861901,SUP0048,AN008,8,9275382.61,9973880.12,698497.51,7.53,Completed,2024-12-06 03:36:37.861901
OC001693,2024-04-09 06:53:58.975634,SUP0042,AN003,8,6876987.5,7400442.48,523454.98,7.61,Pending,2024-04-27 06:53:58.975634
OC001694,2024-11-28 11:43:36.088979,SUP0045,AN007,3,5132890.89,6288623.4,1155732.51,22.52,Completed,2024-12-12 11:43:36.088979
OC001695,2024-03-24 09:41:55.032145,SUP0029,AN001,3,4736326.24,5096895.91,360569.67,7.61,Completed,2024-04-09 09:41:55.032145
OC001696,2024-08-28 04:11:12.049789,SUP0028,AN007,8,9527579.67,11879674.58,2352094.91,24.69,Completed,2024-09-11 04:11:12.049789
OC001697,2024-09-20 23:05:53.508326,SUP0037,AN007,50,60832088.8,70778002.56,9945913.76,16.35,Completed,2024-09-26 23:05:53.508326
OC001698,2024-07-27 20:18:24.016709,SUP0020,AN008,25,24941044.35,29087311.01,4146266.66,16.62,Completed,2024-08-08 20:18:24.016709
OC001699,2024-06-19 19:21:02.963391,SUP0028,AN004,5,6077541.54,7572247.93,1494706.39,24.59,Completed,2024-07-11 19:21:02.963391
OC001700,2024-03-26 13:38:22.370224,SUP0038,AN004,2,4711559.71,5623038.95,911479.24,19.35,Pending,2024-04-09 13:38:22.370224
OC001701,2024-03-18 01:38:02.245063,SUP0034,AN004,1,52642.62,58457.53,5814.91,11.05,Pending,2024-03-26 01:38:02.245063
OC001702,2024-12-07 06:11:20.838915,SUP0006,AN001,2,896864.89,1010827.78,113962.89,12.71,Pending,2025-01-05 06:11:20.838915
OC001703,2024-04-13 13:10:27.319845,SUP0036,AN004,3,1327541.28,1651104.9,323563.62,24.37,Completed,2024-04-22 13:10:27.319845
OC001704,2024-08-20 05:25:40.505605,SUP0042,AN005,1,2718126.32,2928751.45,210625.13,7.75,Completed,2024-09-12 05:25:40.505605
OC001705,2024-12-27 11:02:03.390975,SUP0029,AN005,3,4582472.78,4950267.16,367794.38,8.03,Completed,2025-01-16 11:02:03.390975
OC001706,2024-08-21 10:41:10.555470,SUP0025,AN008,5,9760277.45,11463982.05,1703704.6,17.46,Pending,2024-08-28 10:41:10.555470
OC001707,2024-09-14 18:54:40.759490,SUP0021,AN007,2,3982406.11,4758461.48,776055.37,19.49,Completed,2024-10-08 18:54:40.759490
OC001708,2024-04-04 11:15:09.819568,SUP0016,AN004,50,68810538.22,76803916.74,7993378.52,11.62,Pending,2024-04-19 11:15:09.819568
OC001709,2024-12-20 05:09:55.678743,SUP0018,AN005,2,1333689.17,1592890.51,259201.34,19.43,Completed,2024-12-29 05:09:55.678743
OC001710,2024-12-30 22:07:17.378582,SUP0047,AN008,8,9203341.63,11377526.73,2174185.1,23.62,Pending,2025-01-27 22:07:17.378582
OC001711,2024-06-25 21:10:33.618917,SUP0034,AN003,3,1447582.22,1542855.9,95273.68,6.58,Completed,2024-07-07 21:10:33.618917
OC001712,2024-08-18 02:34:31.044561,SUP0022,AN001,1,1123754.7,1336760.46,213005.76,18.95,Completed,2024-09-08 02:34:31.044561
OC001713,2024-02-16 13:11:46.874152,SUP0039,AN003,2,4069472.0,4686441.04,616969.04,15.16,Completed,2024-02-24 13:11:46.874152
OC001714,2024-04-01 23:48:49.393420,SUP0030,AN003,3,2169471.19,2619214.45,449743.26,20.73,Completed,2024-04-22 23:48:49.393420
OC001715,2024-12-27 13:35:01.671383,SUP0043,AN001,3,2858289.11,3065710.39,207421.28,7.26,Completed,2024-12-30 13:35:01.671383
OC001716,2024-03-21 09:15:36.900561,SUP0037,AN001,5,7499519.16,8950532.83,1451013.67,19.35,Completed,2024-04-01 09:15:36.900561
OC001717,2024-02-27 19:23:19.280545,SUP0039,AN003,15,22055194.54,24555084.18,2499889.64,11.33,Completed,2024-03-07 19:23:19.280545
OC001718,2024-03-23 04:06:39.967739,SUP0027,AN001,5,7293662.56,8617878.76,1324216.2,18.16,Pending,2024-04-02 04:06:39.967739
OC001719,2024-09-08 14:14:59.205215,SUP0026,AN001,50,61045833.88,69115142.49,8069308.61,13.22,Completed,2024-10-04 14:14:59.205215
OC001720,2024-03-05 14:48:52.593651,SUP0033,AN004,5,6057413.59,6520268.9,462855.31,7.64,Pending,2024-03-20 14:48:52.593651
OC001721,2024-01-11 21:38:48.823272,SUP0049,AN006,1,1631287.0,1774285.71,142998.71,8.77,Pending,2024-01-14 21:38:48.823272
OC001722,2024-03-17 14:25:45.924462,SUP0002,AN001,1,119918.16,141400.43,21482.27,17.91,Completed,2024-04-13 14:25:45.924462
OC001723,2024-02-16 14:04:06.464395,SUP0012,AN006,25,21327592.74,25220168.76,3892576.02,18.25,Completed,2024-02-22 14:04:06.464395
OC001724,2024-08-18 22:52:49.088562,SUP0037,AN004,2,1914849.8,2241988.61,327138.81,17.08,Completed,2024-09-08 22:52:49.088562
OC001725,2024-01-10 00:37:57.861873,SUP0010,AN007,3,4363226.46,5382888.95,1019662.49,23.37,Pending,2024-01-29 00:37:57.861873
OC001726,2024-07-03 19:13:53.475688,SUP0018,AN002,5,3723514.65,4586203.19,862688.54,23.17,Completed,2024-07-09 19:13:53.475688
OC001727,2024-05-06 18:37:46.929861,SUP0004,AN003,3,2600395.75,3099249.07,498853.32,19.18,Pending,2024-05-14 18:37:46.929861
OC001728,2024-02-16 17:26:56.890613,SUP0041,AN005,50,60691048.7,75523854.49,14832805.79,24.44,Pending,2024-03-02 17:26:56.890613
OC001729,2024-03-02 10:28:45.510364,SUP0022,AN001,5,5073076.94,5516907.81,443830.87,8.75,Pending,2024-03-30 10:28:45.510364
OC001730,2024-02-05 20:33:43.399682,SUP0036,AN007,15,11914433.42,14046655.1,2132221.68,17.9,Completed,2024-02-25 20:33:43.399682
OC001731,2024-10-07 14:36:05.780612,SUP0003,AN007,100,125485907.32,151204704.69,25718797.37,20.5,Completed,2024-10-22 14:36:05.780612
OC001732,2024-05-04 17:19:30.532238,SUP0050,AN005,1,1191053.82,1437493.59,246439.77,20.69,Pending,2024-05-14 17:19:30.532238
OC001733,2024-07-04 05:24:26.598907,SUP0036,AN005,8,11346795.93,12542405.21,1195609.28,10.54,Pending,2024-07-08 05:24:26.598907
OC001734,2024-07-11 09:33:38.772635,SUP0039,AN006,3,3819692.91,4621280.04,801587.13,20.99,Completed,2024-07-25 09:33:38.772635
OC001735,2024-01-09 07:00:26.917026,SUP0027,AN002,2,1573229.7,1959411.65,386181.95,24.55,Completed,2024-01-14 07:00:26.917026
OC001736,2024-03-15 01:16:15.896749,SUP0031,AN007,1,342336.8,398221.67,55884.87,16.32,Completed,2024-03-28 01:16:15.896749
OC001737,2024-09-21 12:57:19.820740,SUP0043,AN001,3,5476651.84,5850514.36,373862.52,6.83,Pending,2024-10-12 12:57:19.820740
OC001738,2024-10-14 00:26:13.812970,SUP0011,AN008,2,2659679.64,3032491.87,372812.23,14.02,Pending,2024-10-28 00:26:13.812970
OC001739,2024-01-19 11:32:18.946506,SUP0007,AN006,15,13858874.29,14818168.89,959294.6,6.92,Completed,2024-01-26 11:32:18.946506
OC001740,2024-02-17 06:31:49.478521,SUP0025,AN003,5,8257174.79,9380144.73,1122969.94,13.6,Pending,2024-03-05 06:31:49.478521
OC001741,2024-02-03 09:10:00.557432,SUP0050,AN003,1,3802398.49,4337702.6,535304.11,14.08,Completed,2024-02-24 09:10:00.557432
OC001742,2024-09-17 23:04:22.354532,SUP0038,AN003,15,17124114.1,19313957.61,2189843.51,12.79,Completed,2024-10-04 23:04:22.354532
OC001743,2024-04-22 15:53:56.165720,SUP0039,AN007,15,29216982.91,34680195.22,5463212.31,18.7,Completed,2024-05-01 15:53:56.165720
OC001744,2024-02-03 18:47:29.645475,SUP0004,AN004,3,1361936.19,1601627.5,239691.31,17.6,Pending,2024-02-16 18:47:29.645475
OC001745,2024-01-31 16:13:05.490475,SUP0048,AN007,1,1774969.6,1930590.45,155620.85,8.77,Completed,2024-02-08 16:13:05.490475
OC001746,2024-04-14 04:35:38.920272,SUP0040,AN008,25,21209722.36,26377130.05,5167407.69,24.36,Pending,2024-04-29 04:35:38.920272
OC001747,2024-06-14 15:54:07.375516,SUP0044,AN003,3,6659100.6,7571741.57,912640.97,13.71,Pending,2024-06-26 15:54:07.375516
OC001748,2024-08-30 16:47:01.759174,SUP0025,AN005,15,18128929.13,20510004.6,2381075.47,13.13,Completed,2024-09-12 16:47:01.759174
OC001749,2024-11-26 17:01:20.525798,SUP0039,AN004,15,22192690.61,23653316.67,1460626.06,6.58,Completed,2024-12-03 17:01:20.525798
OC001750,2024-08-02 05:07:26.195530,SUP0049,AN002,100,138139378.41,163529613.28,25390234.87,18.38,Completed,2024-08-08 05:07:26.195530
OC001751,2024-06-11 21:28:28.783789,SUP0038,AN004,25,28742634.49,32309848.52,3567214.03,12.41,Pending,2024-07-09 21:28:28.783789
OC001752,2024-06-21 23:05:24.219397,SUP0003,AN005,2,4381708.34,4633474.6,251766.26,5.75,Completed,2024-06-25 23:05:24.219397
OC001753,2024-07-25 21:13:52.508014,SUP0015,AN002,1,679593.33,751377.1,71783.77,10.56,Pending,2024-08-24 21:13:52.508014
OC001754,2024-06-16 19:53:56.809282,SUP0029,AN003,2,431364.63,515354.3,83989.67,19.47,Completed,2024-07-07 19:53:56.809282
OC001755,2024-10-11 19:26:29.547844,SUP0049,AN006,1,78015.88,84123.51,6107.63,7.83,Completed,2024-10-17 19:26:29.547844
OC001756,2024-02-02 09:16:51.883693,SUP0005,AN008,2,607281.57,726775.01,119493.44,19.68,Pending,2024-02-15 09:16:51.883693
OC001757,2024-09-02 06:25:39.501986,SUP0029,AN003,1,1336688.24,1544881.45,208193.21,15.58,Pending,2024-09-11 06:25:39.501986
OC001758,2024-06-04 16:12:23.900652,SUP0020,AN003,3,4710579.16,5737092.45,1026513.29,21.79,Completed,2024-06-24 16:12:23.900652
OC001759,2024-04-04 14:55:32.008297,SUP0036,AN002,2,938764.14,1158941.48,220177.34,23.45,Completed,2024-04-09 14:55:32.008297
OC001760,2024-08-21 22:57:47.057239,SUP0033,AN003,3,1454870.44,1582652.46,127782.02,8.78,Completed,2024-09-05 22:57:47.057239
OC001761,2024-07-31 06:50:20.726593,SUP0018,AN008,1,50527.95,53786.79,3258.84,6.45,Completed,2024-08-04 06:50:20.726593
OC001762,2024-11-19 21:04:21.761421,SUP0009,AN008,2,2555653.74,2780803.62,225149.88,8.81,Pending,2024-11-27 21:04:21.761421
OC001763,2024-05-09 04:39:13.719585,SUP0045,AN007,8,11940805.25,13236991.82,1296186.57,10.86,Completed,2024-05-25 04:39:13.719585
OC001764,2024-12-17 00:08:06.566880,SUP0046,AN005,25,43409976.08,53050076.69,9640100.61,22.21,Pending,2025-01-13 00:08:06.566880
OC001765,2024-06-03 15:21:31.919489,SUP0027,AN005,1,239635.76,258949.95,19314.19,8.06,Completed,2024-06-26 15:21:31.919489
OC001766,2024-08-24 03:14:07.374213,SUP0018,AN003,15,8984407.64,10860242.73,1875835.09,20.88,Completed,2024-08-28 03:14:07.374213
OC001767,2024-10-19 06:29:11.156006,SUP0039,AN008,15,20289242.72,22119502.23,1830259.51,9.02,Completed,2024-11-10 06:29:11.156006
OC001768,2024-06-27 23:24:03.542259,SUP0015,AN008,2,89830.12,94613.43,4783.31,5.32,Completed,2024-07-12 23:24:03.542259
OC001769,2024-06-22 03:18:38.332032,SUP0021,AN003,3,406305.51,497952.98,91647.47,22.56,Completed,2024-06-25 03:18:38.332032
OC001770,2024-04-11 12:17:46.578626,SUP0047,AN008,2,3261523.7,3730169.45,468645.75,14.37,Completed,2024-05-07 12:17:46.578626
OC001771,2024-04-25 01:00:26.786432,SUP0041,AN005,50,64122398.65,68493840.31,4371441.66,6.82,Completed,2024-05-03 01:00:26.786432
OC001772,2024-07-13 00:32:23.296266,SUP0034,AN007,8,11760353.94,13321157.88,1560803.94,13.27,Completed,2024-08-06 00:32:23.296266
OC001773,2024-07-27 04:57:56.860016,SUP0047,AN002,8,13868405.42,16478394.44,2609989.02,18.82,Completed,2024-08-25 04:57:56.860016
OC001774,2024-02-09 15:52:12.916449,SUP0048,AN008,5,1715605.8,1818558.08,102952.28,6.0,Completed,2024-03-03 15:52:12.916449
OC001775,2024-03-24 21:49:59.017596,SUP0043,AN008,25,36321775.84,44783718.79,8461942.95,23.3,Completed,2024-04-03 21:49:59.017596
OC001776,2024-09-16 17:40:34.894914,SUP0019,AN007,5,8156018.66,9499157.4,1343138.74,16.47,Completed,2024-10-14 17:40:34.894914
OC001777,2024-07-09 10:28:58.968051,SUP0006,AN004,5,900376.82,1121748.22,221371.4,24.59,Completed,2024-07-28 10:28:58.968051
OC001778,2024-06-28 23:11:20.868753,SUP0025,AN001,2,2622747.42,2877524.35,254776.93,9.71,Completed,2024-07-23 23:11:20.868753
OC001779,2024-01-14 12:54:21.881801,SUP0015,AN003,8,9520596.2,10551387.43,1030791.23,10.83,Completed,2024-02-11 12:54:21.881801
OC001780,2024-02-13 16:18:46.895128,SUP0010,AN006,2,1547714.44,1671856.8,124142.36,8.02,Completed,2024-03-05 16:18:46.895128
OC001781,2024-11-28 23:24:12.160234,SUP0014,AN003,5,7287660.06,8523906.1,1236246.04,16.96,Completed,2024-12-16 23:24:12.160234
OC001782,2024-01-13 07:18:27.816533,SUP0042,AN004,3,1664514.85,1795047.76,130532.91,7.84,Pending,2024-01-28 07:18:27.816533
OC001783,2024-03-13 12:45:30.663765,SUP0027,AN008,3,1512983.36,1726133.52,213150.16,14.09,Completed,2024-03-16 12:45:30.663765
OC001784,2024-04-15 20:20:42.334042,SUP0013,AN002,5,2824218.93,3177630.66,353411.73,12.51,Pending,2024-05-09 20:20:42.334042
OC001785,2024-10-30 14:37:35.211888,SUP0020,AN007,8,10384362.06,12440544.48,2056182.42,19.8,Completed,2024-11-24 14:37:35.211888
OC001786,2024-12-09 06:58:57.020554,SUP0028,AN005,15,21208614.46,22318858.15,1110243.69,5.23,Pending,2024-12-12 06:58:57.020554
OC001787,2024-07-01 12:29:23.455057,SUP0043,AN002,5,6176212.24,6951355.48,775143.24,12.55,Completed,2024-07-06 12:29:23.455057
OC001788,2024-04-20 13:54:26.038440,SUP0045,AN002,1,299939.3,360892.29,60952.99,20.32,Completed,2024-04-29 13:54:26.038440
OC001789,2024-07-09 16:27:23.267172,SUP0044,AN001,15,17479531.09,19801214.3,2321683.21,13.28,Completed,2024-07-17 16:27:23.267172
OC001790,2024-07-22 08:06:21.333926,SUP0020,AN002,15,17989231.21,19189886.31,1200655.1,6.67,Completed,2024-07-25 08:06:21.333926
OC001791,2024-12-21 19:22:51.803582,SUP0031,AN001,5,7016437.53,7768371.64,751934.11,10.72,Completed,2025-01-03 19:22:51.803582
OC001792,2024-09-07 16:24:58.734519,SUP0004,AN005,100,116326047.84,125249772.97,8923725.13,7.67,Completed,2024-09-11 16:24:58.734519
OC001793,2024-06-29 11:24:51.877825,SUP0025,AN003,2,3869337.79,4781006.9,911669.11,23.56,Pending,2024-07-16 11:24:51.877825
OC001794,2024-07-05 07:09:33.734549,SUP0005,AN008,3,3389329.4,3911815.52,522486.12,15.42,Pending,2024-07-28 07:09:33.734549
OC001795,2024-08-25 16:55:04.509212,SUP0041,AN007,2,578404.29,716727.55,138323.26,23.91,Pending,2024-09-20 16:55:04.509212
OC001796,2024-06-21 05:08:27.906123,SUP0011,AN007,2,4056813.8,4864408.42,807594.62,19.91,Pending,2024-07-17 05:08:27.906123
OC001797,2024-01-29 18:01:28.972787,SUP0020,AN001,1,77588.78,91686.72,14097.94,18.17,Completed,2024-02-20 18:01:28.972787
OC001798,2024-11-23 21:40:10.509701,SUP0030,AN001,3,2302099.97,2451784.22,149684.25,6.5,Completed,2024-11-26 21:40:10.509701
OC001799,2024-02-22 00:49:46.300556,SUP0022,AN007,2,3855659.4,4097766.93,242107.53,6.28,Completed,2024-03-01 00:49:46.300556
OC001800,2024-11-03 17:33:09.827207,SUP0043,AN002,50,62669532.26,66584973.7,3915441.44,6.25,Completed,2024-11-12 17:33:09.827207
OC001801,2024-08-24 03:46:04.798984,SUP0035,AN003,8,5568018.54,6204738.7,636720.16,11.44,Completed,2024-09-06 03:46:04.798984
OC001802,2024-03-16 09:06:58.566382,SUP0011,AN003,5,4793674.62,5713853.42,920178.8,19.2,Completed,2024-04-05 09:06:58.566382
OC001803,2024-07-14 18:36:34.312376,SUP0012,AN008,3,2776129.24,3281376.3,505247.06,18.2,Completed,2024-07-18 18:36:34.312376
OC001804,2024-10-30 15:18:27.448313,SUP0042,AN005,3,6083319.29,6587035.28,503715.99,8.28,Pending,2024-11-26 15:18:27.448313
OC001805,2024-01-02 21:55:56.630712,SUP0046,AN006,2,1478348.36,1604691.09,126342.73,8.55,Completed,2024-02-01 21:55:56.630712
OC001806,2024-11-04 17:00:26.789859,SUP0037,AN004,3,6190773.52,7333806.92,1143033.4,18.46,Completed,2024-11-13 17:00:26.789859
OC001807,2024-12-27 17:00:14.593164,SUP0016,AN005,3,1982028.18,2281575.34,299547.16,15.11,Completed,2025-01-19 17:00:14.593164
OC001808,2024-12-16 01:14:05.439535,SUP0041,AN004,2,2314271.38,2812835.55,498564.17,21.54,Pending,2024-12-24 01:14:05.439535
OC001809,2024-12-05 15:41:44.531381,SUP0032,AN005,1,578884.46,636521.92,57637.46,9.96,Completed,2025-01-01 15:41:44.531381
OC001810,2024-03-06 08:30:52.471086,SUP0022,AN008,1,307790.0,334867.64,27077.64,8.8,Completed,2024-03-15 08:30:52.471086
OC001811,2024-07-08 18:45:24.711558,SUP0041,AN004,3,3792929.68,4098150.19,305220.51,8.05,Completed,2024-07-22 18:45:24.711558
OC001812,2024-10-16 04:34:32.039232,SUP0002,AN001,2,4745682.15,5552530.34,806848.19,17.0,Completed,2024-11-04 04:34:32.039232
OC001813,2024-04-03 07:40:05.416810,SUP0029,AN002,1,2419723.6,2698169.34,278445.74,11.51,Completed,2024-04-18 07:40:05.416810
OC001814,2024-04-01 13:08:06.578933,SUP0031,AN001,2,3384165.7,3814389.78,430224.08,12.71,Completed,2024-04-17 13:08:06.578933
OC001815,2024-06-30 13:40:04.049862,SUP0023,AN002,2,5105415.13,6099288.0,993872.87,19.47,Completed,2024-07-03 13:40:04.049862
OC001816,2024-04-12 11:50:49.398191,SUP0024,AN004,100,128602136.29,135587641.95,6985505.66,5.43,Completed,2024-05-02 11:50:49.398191
OC001817,2024-12-02 14:22:21.989871,SUP0038,AN005,2,4261968.52,5059810.44,797841.92,18.72,Pending,2024-12-13 14:22:21.989871
OC001818,2024-09-11 10:51:21.129820,SUP0026,AN002,5,6483881.9,7176654.37,692772.47,10.68,Completed,2024-09-16 10:51:21.129820
OC001819,2024-03-06 06:53:54.592202,SUP0028,AN006,3,2507474.26,3057604.03,550129.77,21.94,Completed,2024-03-22 06:53:54.592202
OC001820,2024-12-26 04:23:39.562203,SUP0049,AN003,2,3489409.98,4026072.55,536662.57,15.38,Completed,2025-01-04 04:23:39.562203
OC001821,2024-06-19 04:47:14.829427,SUP0038,AN007,8,11272968.69,13587096.63,2314127.94,20.53,Completed,2024-06-30 04:47:14.829427
OC001822,2024-10-15 09:34:22.890701,SUP0044,AN008,5,7869007.95,9072603.66,1203595.71,15.3,Pending,2024-10-18 09:34:22.890701
OC001823,2024-11-15 02:03:55.263461,SUP0011,AN001,3,719794.77,779397.58,59602.81,8.28,Completed,2024-12-02 02:03:55.263461
OC001824,2024-03-20 13:40:05.262654,SUP0011,AN005,15,19187341.3,20996475.52,1809134.22,9.43,Completed,2024-04-19 13:40:05.262654
OC001825,2024-09-25 03:55:31.953482,SUP0008,AN004,15,21861960.38,27304904.07,5442943.69,24.9,Completed,2024-10-11 03:55:31.953482
OC001826,2024-09-24 00:15:42.943513,SUP0003,AN007,2,1503945.77,1624074.14,120128.37,7.99,Pending,2024-10-22 00:15:42.943513
OC001827,2024-06-12 14:09:29.832078,SUP0049,AN001,5,698075.45,827869.6,129794.15,18.59,Pending,2024-07-09 14:09:29.832078
OC001828,2024-06-25 20:45:26.814520,SUP0018,AN001,1,28585.34,33400.11,4814.77,16.84,Completed,2024-07-18 20:45:26.814520
OC001829,2024-11-17 18:26:54.666841,SUP0010,AN007,15,20529038.63,23329171.6,2800132.97,13.64,Completed,2024-12-06 18:26:54.666841
OC001830,2024-12-08 20:49:10.142673,SUP0030,AN003,1,957966.03,1180648.34,222682.31,23.25,Completed,2024-12-27 20:49:10.142673
OC001831,2024-02-16 08:04:27.750637,SUP0047,AN005,1,2611268.82,3200468.66,589199.84,22.56,Completed,2024-02-19 08:04:27.750637
OC001832,2024-11-04 09:19:24.188190,SUP0009,AN006,5,5929335.98,6371516.5,442180.52,7.46,Completed,2024-11-15 09:19:24.188190
OC001833,2024-03-12 16:43:51.450939,SUP0038,AN004,3,3257389.96,3505946.21,248556.25,7.63,Completed,2024-03-27 16:43:51.450939
OC001834,2024-10-24 09:24:24.454282,SUP0001,AN002,2,2992422.66,3540194.7,547772.04,18.31,Pending,2024-11-13 09:24:24.454282
OC001835,2024-07-06 21:50:04.618815,SUP0007,AN002,8,6096866.26,6555406.72,458540.46,7.52,Completed,2024-07-20 21:50:04.618815
OC001836,2024-12-20 10:53:06.509676,SUP0001,AN007,1,3852922.43,4505882.22,652959.79,16.95,Pending,2024-12-27 10:53:06.509676
OC001837,2024-06-07 00:30:51.990900,SUP0002,AN002,3,4503858.17,4889623.02,385764.85,8.57,Completed,2024-06-13 00:30:51.990900
OC001838,2024-07-26 09:03:39.565151,SUP0049,AN002,1,3115775.52,3276496.19,160720.67,5.16,Completed,2024-08-04 09:03:39.565151
OC001839,2024-07-05 11:00:39.619004,SUP0033,AN008,8,10928387.45,12524806.98,1596419.53,14.61,Pending,2024-07-17 11:00:39.619004
OC001840,2024-08-07 16:34:44.011397,SUP0047,AN003,8,11061003.44,11991725.95,930722.51,8.41,Completed,2024-08-27 16:34:44.011397
OC001841,2024-12-13 07:47:16.374415,SUP0030,AN008,2,352071.44,428149.62,76078.18,21.61,Completed,2024-12-25 07:47:16.374415
OC001842,2024-07-24 05:41:47.907115,SUP0009,AN003,25,30856227.97,35451667.47,4595439.5,14.89,Pending,2024-08-20 05:41:47.907115
OC001843,2024-11-16 03:13:41.089963,SUP0040,AN004,1,1441462.4,1668080.96,226618.56,15.72,Completed,2024-12-08 03:13:41.089963
OC001844,2024-02-20 23:51:57.370209,SUP0029,AN008,8,11572806.41,13504205.81,1931399.4,16.69,Completed,2024-02-28 23:51:57.370209
OC001845,2024-01-16 18:38:39.165593,SUP0022,AN005,2,2398384.89,2860219.16,461834.27,19.26,Completed,2024-01-22 18:38:39.165593
OC001846,2024-08-10 12:31:56.444863,SUP0017,AN007,1,1493257.48,1602461.24,109203.76,7.31,Completed,2024-08-28 12:31:56.444863
OC001847,2024-10-22 14:17:36.454699,SUP0042,AN006,8,7988472.17,8463248.81,474776.64,5.94,Completed,2024-11-13 14:17:36.454699
OC001848,2024-05-06 00:44:06.034199,SUP0007,AN003,5,1973946.82,2163572.47,189625.65,9.61,Completed,2024-05-29 00:44:06.034199
OC001849,2024-07-17 02:17:04.724842,SUP0013,AN007,15,18157197.3,21173401.77,3016204.47,16.61,Pending,2024-07-26 02:17:04.724842
